2022-06-19 18:23:46+00:00,1538588364080922631,b'Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/NhG82EZ2qn',leoventuresllc
2022-06-20 17:53:47+00:00,1538580817697460229,b'Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/tQLwecQm0K',leoventuresllc
2022-06-21 16:49:38+00:00,1538564676346322944,"b'Save money for the next ""Black Friday"" Big Discounts on the Stock Market! #GOOG #TSLA\n\n#NASDAQ #Traders\xe2\x80\xa6 https://t.co/rDEg85I9RF'",miguelpilot7
