2022-06-19 23:45:38+00:00,1538669365788217344,b'$WGX \n\nHIGH-GRADE #GOLD INTERCEPTS AT NEW SOVEREIGN REEF DISCOVERY\n\nFirst assays from new Sovereign Reef discovery\xe2\x80\xa6 https://t.co/DU6xxkO9Vb',SalvadorMaurice
2022-06-19 23:45:38+00:00,1538669365171716096,b'#GOLD #XAUUSD Technical Outlook &amp; Forecast For Next Week \xf0\x9f\xa5\x87\n#futurestrading https://t.co/d9s4sDR7Qc',VasilyTrader
2022-06-19 23:44:39+00:00,1538669118789980160,b'RT @TrifectaGold: #Gold in #Nevada: The Real Golden State. Click here to see this interesting infographic by Visual Capitalist showing a ti\xe2\x80\xa6',goldmapinfo
2022-06-19 23:43:43+00:00,1538668883275501568,"b'@KevinSvenson_ @PeterSchiff $GOLD pamp to $1,920 in Sep 2011.\n\n@PeterSchiff damp his bags on retail.\n\n#GOLD nukes t\xe2\x80\xa6 https://t.co/HNeUFJ4Fjk'",RekTradinCrypto
2022-06-19 23:42:04+00:00,1538668468211372032,"b'RT @DocumentingBTC: After Satoshi Nakamoto posted this 12 years ago today,\n\n35,700 tons of #gold have been found, $13 trillion #dollars hav\xe2\x80\xa6'",Tururuwey
2022-06-19 23:42:02+00:00,1538668460904960000,"b'Live #goldprice for spot #Gold trading $1842.3 USD, lower by $1.2 or 0.07% on the day - https://t.co/5uLAkFXPiz'",ausecure
2022-06-19 23:41:55+00:00,1538668432052613120,"b""RT @cejaykim: For everyone saying #gold only moved because of the Russia/Ukraine conflict, it hasn't really done anything. From RBC, a cool\xe2\x80\xa6""",strength_giveme
2022-06-19 23:41:50+00:00,1538668410279563264,b'RT @saylor: #Gold is plentiful. #Bitcoin is scarce. https://t.co/jYh8P3iPrv',Tururuwey
2022-06-19 23:41:28+00:00,1538668317543636994,b'Not true. It\xe2\x80\x99s Fools #Gold check the news updates https://t.co/MZJflUp6fu',mcarew56
2022-06-19 23:41:18+00:00,1538668274027794432,b'RT @GoldTelegraph_: JANET YELLEN SAYS ELEVATED UNITED STATES INFLATION LOCKED IN FOR THE REST OF 2022\n\n1. \xe2\x80\x9cNo financial crisis in our lifet\xe2\x80\xa6',proxmire10
2022-06-19 23:40:05+00:00,1538667967398834177,b'RT @DaveProspector: $PSL.AX \nYes Imminent plus 5.\n**buy** DD &amp; DYOR.\n#Gold #ASX #lithium #Pilbara',JustInTime56
2022-06-19 23:39:11+00:00,1538667740545818624,b'RT @maneco1964: #Gold as an #inflation hedge in 2022: +3% YTD\n#Bitcoin as an #inflation hedge in 2022: -61% YTD',ChatayTheMan
2022-06-19 23:37:37+00:00,1538667348848267267,b'RT @dianesclothes: Excited to share the latest addition to my #etsy shop: Vintage Signed Richelieu Faux Pearl Necklace With Gold Roses http\xe2\x80\xa6',dianesclothes
2022-06-19 23:36:05+00:00,1538666964113051648,"b'RT @hajiyev_rashad: #Gold (XAUUSD, $1,839) presently forming a similar pattern that it formed 15 months ago. \nHaving formed a double bottom\xe2\x80\xa6'",bobfrom_twd
2022-06-19 23:35:01+00:00,1538666693454618625,b'#Gold IRA is a #retirement account that allows you to invest in physical gold. It is important to choose a reputabl\xe2\x80\xa6 https://t.co/E2lKtkHduX',BizPartnerMag
2022-06-19 23:34:17+00:00,1538666510847471616,b'$VMM @Viridis_VMM Nice little sub 10millmc WA #Gold play. Excellent top 20 also \xf0\x9f\x91\x8f https://t.co/qJeGByF0Fm',APKJM
2022-06-19 23:34:10+00:00,1538666481399091201,b'@davidgokhshtein It is for #GOLD1 holders\n#GOLD',chaindasher
2022-06-19 23:34:08+00:00,1538666473417281536,b'RT @SamsonLi7: #Gold stocks at lowest valuation vs physical ever in 2021 &amp; 22...The market acted like last week &amp; the US inflation was a su\xe2\x80\xa6',therealdrmax
2022-06-19 23:34:05+00:00,1538666457520779265,b'Fun Shorting Bitcoin - 20220619 #XIU.TO #Gold #Bitcoin #SPY #SPXS #QQQ #VIX #SQQQ #Crude_Oil #Natural_Gas https://t.co/b2OUWEyyJT',Market_Timer
2022-06-19 23:33:00+00:00,1538666186145009665,"b""$RIE\n\nRIEDEL RETURNS MORE HIGH-GRADE #GOLD &amp; #SILVER ASSAYS AT TINTIC\n\nResults continue to grow Tintic's large and\xe2\x80\xa6 https://t.co/64IVPhVBwJ""",SalvadorMaurice
2022-06-19 23:32:04+00:00,1538665950043570177,"b""@BLangbets $17k .... its going to $12k, damn.\n#BTC ain't #gold #oil or #grain. https://t.co/Z9rV8OKssu""",SidTheSloth888
2022-06-19 23:30:22+00:00,1538665525168877568,"b'$COD\n\nAssays Confirm New #Bornite Zone at Emmie I0CG\n\nAssays confirm new, geologically distinct, copper-rich bornit\xe2\x80\xa6 https://t.co/olriuVwQNl'",SalvadorMaurice
2022-06-19 23:29:31+00:00,1538665309888184320,b'Also came across this for those correlating #gold and US #inflation - covers the period 1972 to 1982 - ppl have for\xe2\x80\xa6 https://t.co/6RfG6kCppV',Eagleresa
2022-06-19 23:27:32+00:00,1538664810375675904,"b""RT @CultureTibet: Here's an absolutely #stunning portrait of a #Tibetan girl adorned in pure Tibetan #jewelry.  Happy #weekend \n#Gold #turq\xe2\x80\xa6""",Japan_isNumber1
2022-06-19 23:26:56+00:00,1538664659208744960,b'$NML\n\nTELSTRA HILL DRILLING DELIVERS\nFURTHER HIGH-GRADE #GOLD RESULTS\n\nPEAK INTERCEPT OF 95.2 g/t GOLD CONFIRMS OUT\xe2\x80\xa6 https://t.co/a7h59Zqv2h',SalvadorMaurice
2022-06-19 23:24:07+00:00,1538663952124903424,b'RT @MrBreakouts: MSM = Fake #Media = Fools #Gold https://t.co/eUkWcGuXCk',Petwanz
2022-06-19 23:22:23+00:00,1538663513622777859,b'RT @LimitedWestgold: New discovery at Sovereign Reef #gold #westgold #discovery \nhttps://t.co/m26CpNUcYI',ausgoldindustry
2022-06-19 23:21:55+00:00,1538663399055413248,b'Check out my item listing on @OpenSea!  https://t.co/Hp3GfgczgI #CryptoCurrencies #Bitcoin #Ethereum #NFT #NFTs\xe2\x80\xa6 https://t.co/mc2sJ7f1Wy',MaximilianLex4
2022-06-19 23:19:13+00:00,1538662718777233408,b'@t6553gw @TOzgokmen Reminds me of the Aden Sisters forecast - which didn\xe2\x80\x99t happen- and the accompanying text - that\xe2\x80\xa6 https://t.co/9QZmJXD4U0',Eagleresa
